year,state,source,generation
2007,NJ,Hydro,20909
2007,NJ,Natural Gas,18752332
2007,NJ,Nuclear,32010376
2007,NJ,Petroleum,452771
2007,NJ,Wind,20412
2007,NM,Total,35985333
2007,NM,Coal,27603647
2007,NM,Hydro,267978
2007,NM,Natural Gas,6660004
2007,NM,Petroleum,44471
2007,NM,Wind,1393239
2007,NV,Total,32669736
2007,NV,Coal,7090911
2007,NV,Hydro,2003191
2007,NV,Natural Gas,22263270
2007,NV,Petroleum,11450
2007,NV,Solar,43967
2007,NY,Total,145878687
2007,NY,Coal,21405542
2007,NY,Hydro,25252555
2007,NY,Natural Gas,45633631
2007,NY,Nuclear,42452854
2007,NY,Petroleum,8195109
2007,NY,Wind,833476
2007,OH,Total,155155545
2007,OH,Coal,133130679
2007,OH,Hydro,410436
2007,OH,Natural Gas,3974897
2007,OH,Nuclear,15764049
2007,OH,Petroleum,1147746
2007,OH,Wind,14748
2007,OK,Total,72819095
2007,OK,Coal,34437937
2007,OK,Hydro,3065862
2007,OK,Natural Gas,33143911
2007,OK,Petroleum,160488
2007,OK,Wind,1849144
2007,OR,Total,55077794
2007,OR,Coal,4351624
2007,OR,Hydro,33587439
2007,OR,Natural Gas,14857668
2007,OR,Petroleum,14287
2007,OR,Wind,1246994
2007,PA,Total,226088340
2007,PA,Coal,122693094
2007,PA,Hydro,2235982
2007,PA,Natural Gas,19197600
2007,PA,Nuclear,77376316
2007,PA,Petroleum,1484074
2007,PA,Wind,470018
2007,RI,Total,7049844
2007,RI,Hydro,4364
2007,RI,Natural Gas,6856772
2007,RI,Petroleum,33951
2007,SC,Total,103402142
2007,SC,Coal,41582670
2007,SC,Hydro,1555912
2007,SC,Natural Gas,5964558
2007,SC,Nuclear,53199914
2007,SC,Petroleum,217287
2007,SD,Total,6136605
2007,SD,Coal,2655334
2007,SD,Hydro,2917283
2007,SD,Natural Gas,351042
2007,SD,Petroleum,62902
2007,SD,Wind,150018
2007,TN,Total,95113409
2007,TN,Coal,60237330
2007,TN,Hydro,4939601
2007,TN,Natural Gas,721838
2007,TN,Nuclear,28700371
2007,TN,Petroleum,232098
2007,TN,Wind,49937
2007,TX,Total,405492296
2007,TX,Coal,147278889
2007,TX,Hydro,1644437
2007,TX,Natural Gas,199531281
2007,TX,Nuclear,40955030
2007,TX,Petroleum,1308904
2007,TX,Wind,9006383
2007,UT,Total,45372575
2007,UT,Coal,37170794
2007,UT,Hydro,538782
2007,UT,Natural Gas,7424218
2007,UT,Petroleum,39147
2007,VA,Total,78360507
2007,VA,Coal,35420746
2007,VA,Hydro,1248264
2007,VA,Natural Gas,10903840
2007,VA,Nuclear,27268475
2007,VA,Petroleum,2096949
2007,VT,Total,5823582
2007,VT,Hydro,646605
2007,VT,Natural Gas,1889
2007,VT,Nuclear,4703728
2007,VT,Petroleum,7811
2007,VT,Wind,10511
2007,WA,Total,106990217
2007,WA,Coal,8556816
2007,WA,Hydro,78829195
2007,WA,Natural Gas,7287394
2007,WA,Nuclear,8108560
2007,WA,Petroleum,37042
2007,WA,Wind,2437823
2007,WI,Total,63390630
2007,WI,Coal,40028250
2007,WI,Hydro,1516083
2007,WI,Natural Gas,6488750
2007,WI,Nuclear,12910319
2007,WI,Petroleum,1013414
2007,WI,Wind,109283
2007,WV,Total,93933109
2007,WV,Coal,91866265
2007,WV,Hydro,1254397
2007,WV,Natural Gas,388794
2007,WV,Petroleum,199919
2007,WV,Wind,167588
2007,WY,Total,45633486
2007,WY,Coal,43126809
2007,WY,Hydro,729424
2007,WY,Natural Gas,594026
2007,WY,Petroleum,47222
2007,WY,Wind,754881
2008,AK,Total,6774834
2008,AK,Coal,617897
2008,AK,Hydro,1171801
2008,AK,Natural Gas,4002472
2008,AK,Petroleum,977915
2008,AK,Wind,68
2008,AL,Total,145869895
2008,AL,Coal,74604648
2008,AL,Hydro,6136148
2008,AL,Natural Gas,22362919
2008,AL,Nuclear,38992641
2008,AL,Petroleum,204265
2008,AR,Total,55050528
2008,AR,Coal,26114654
2008,AR,Hydro,4660297
2008,AR,Natural Gas,8461073
2008,AR,Nuclear,14168091
2008,AR,Petroleum,63625
2008,AZ,Total,119459172
2008,AZ,Coal,43840260
2008,AZ,Hydro,7285902
2008,AZ,Natural Gas,38822429
2008,AZ,Nuclear,29250496
2008,AZ,Petroleum,51897
2008,AZ,Solar,14724
2008,CA,Total,207984263
2008,CA,Coal,2280401
2008,CA,Hydro,24127810
2008,CA,Natural Gas,119991737
2008,CA,Nuclear,32482351
2008,CA,Petroleum,1741590
2008,CA,Solar,670481
2008,CA,Wind,5384955
2008,CO,Total,53441594
2008,CO,Coal,34827545
2008,CO,Hydro,2039327
2008,CO,Natural Gas,13487475
2008,CO,Petroleum,19113
2008,CO,Solar,18354
2008,CO,Wind,3220843
2008,CT,Total,30409473
2008,CT,Coal,4386608
2008,CT,Hydro,556177
2008,CT,Natural Gas,8069852
2008,CT,Nuclear,15432946
2008,CT,Petroleum,513850
2008,DE,Total,7523839
2008,DE,Coal,5266915
2008,DE,Natural Gas,1387009
2008,DE,Petroleum,219177
2008,FL,Total,219636818
2008,FL,Coal,64823411
2008,FL,Hydro,206158
2008,FL,Natural Gas,103363123
2008,FL,Nuclear,32133276
2008,FL,Petroleum,11970743
2008,GA,Total,136173395
2008,GA,Coal,85491258
2008,GA,Hydro,2144618
2008,GA,Natural Gas,13428412
2008,GA,Nuclear,31691095
2008,GA,Petroleum,741561
2008,HI,Total,11376385
2008,HI,Coal,1647592
2008,HI,Hydro,84343
2008,HI,Petroleum,8669934
2008,HI,Solar,18
2008,HI,Wind,240023
2008,IA,Total,53086786
2008,IA,Coal,40410107
2008,IA,Hydro,819047
2008,IA,Natural Gas,2163191
2008,IA,Nuclear,5282202
2008,IA,Petroleum,161127
2008,IA,Wind,4083787
2008,ID,Total,11970553
2008,ID,Coal,90449
2008,ID,Hydro,9362501
2008,ID,Natural Gas,1699553
2008,ID,Petroleum,120
2008,ID,Wind,207472
2008,IL,Total,199475178
2008,IL,Coal,96644038
2008,IL,Hydro,138549
2008,IL,Natural Gas,4259870
2008,IL,Nuclear,95151694
2008,IL,Petroleum,142728
2008,IL,Wind,2336996
2008,IN,Total,129510294
2008,IN,Coal,122036086
2008,IN,Hydro,436780
2008,IN,Natural Gas,3636303
2008,IN,Petroleum,178244
2008,IN,Wind,238356
2008,KS,Total,46630321
2008,KS,Coal,34003262
2008,KS,Hydro,10574
2008,KS,Natural Gas,2229723
2008,KS,Nuclear,8497160
2008,KS,Petroleum,130190
2008,KS,Wind,1759412
2008,KY,Total,97863340
2008,KY,Coal,91620588
2008,KY,Hydro,1917470
2008,KY,Natural Gas,978692
2008,KY,Petroleum,2874440
2008,LA,Total,92453141
2008,LA,Coal,24100042
2008,LA,Hydro,1064373
2008,LA,Natural Gas,45344386
2008,LA,Nuclear,15370988
2008,LA,Petroleum,2305013
2008,MA,Total,42505478
2008,MA,Coal,10628688
2008,MA,Hydro,1155811
2008,MA,Natural Gas,21514434
2008,MA,Nuclear,5868639
2008,MA,Petroleum,2107999
2008,MA,Solar,80
2008,MA,Wind,3672
2008,MD,Total,47360953
2008,MD,Coal,27218239
2008,MD,Hydro,1974078
2008,MD,Natural Gas,1848147
2008,MD,Nuclear,14678695
2008,MD,Petroleum,405840
2008,ME,Total,17094919
2008,ME,Coal,351799
2008,ME,Hydro,4457405
2008,ME,Natural Gas,7379615
2008,ME,Petroleum,532985
2008,ME,Wind,131621
2008,MI,Total,114989806
2008,MI,Coal,69855436
2008,MI,Hydro,1364378
2008,MI,Natural Gas,9602037
2008,MI,Nuclear,31484428
2008,MI,Petroleum,457538
2008,MI,Wind,141182
2008,MN,Total,54763360
2008,MN,Coal,31755253
2008,MN,Hydro,727061
2008,MN,Natural Gas,2865846
2008,MN,Nuclear,12996838
2008,MN,Petroleum,231617
2008,MN,Wind,4354620
2008,MO,Total,91028795
2008,MO,Coal,73531660
2008,MO,Hydro,2046773
2008,MO,Natural Gas,5196137
2008,MO,Nuclear,9378629
2008,MO,Petroleum,57421
2008,MO,Wind,203313
2008,MS,Total,48205711
2008,MS,Coal,16683402
2008,MS,Natural Gas,20607427
2008,MS,Nuclear,9396790
2008,MS,Petroleum,76281
2008,MT,Total,29637137
2008,MT,Coal,18331532
2008,MT,Hydro,9999557
2008,MT,Natural Gas,65659
2008,MT,Petroleum,419150
2008,MT,Wind,593138
2008,NC,Total,125239063
2008,NC,Coal,75814787
2008,NC,Hydro,3033642
2008,NC,Natural Gas,4177342
2008,NC,Nuclear,39776280
2008,NC,Petroleum,320221
2008,NC,Solar,1801
2008,ND,Total,32734579
2008,ND,Coal,29672230
2008,ND,Hydro,1252790
2008,ND,Natural Gas,-51
2008,ND,Petroleum,49092
2008,ND,Wind,1693458
2008,NE,Total,32373522
2008,NE,Coal,21479773
2008,NE,Hydro,346456
2008,NE,Natural Gas,758487
2008,NE,Nuclear,9479039
2008,NE,Petroleum,34655
2008,NE,Wind,214184
2008,NH,Total,22876992
2008,NH,Coal,3450770
2008,NH,Hydro,1633224
2008,NH,Natural Gas,7073351
2008,NH,Nuclear,9350314
2008,NH,Petroleum,136281
2008,NH,Wind,10319
2008,NJ,Total,63674789
2008,NJ,Coal,9028491
2008,NJ,Hydro,25773
2008,NJ,Natural Gas,20751755
2008,NJ,Nuclear,32194798
2008,NJ,Petroleum,325312
2008,NJ,Solar,2669
2008,NJ,Wind,20885
2008,NM,Total,37009837
2008,NM,Coal,27014233
2008,NM,Hydro,312288
2008,NM,Natural Gas,7966007
2008,NM,Petroleum,52589
2008,NM,Wind,1642787
2008,NV,Total,35089974
2008,NV,Coal,7812352
2008,NV,Hydro,1750620
2008,NV,Natural Gas,23971911
2008,NV,Petroleum,14270
2008,NV,Solar,156013
2008,NY,Total,140322100
2008,NY,Coal,19154125
2008,NY,Hydro,26723131
2008,NY,Natural Gas,43856460
2008,NY,Nuclear,43209171
2008,NY,Petroleum,3745328
2008,NY,Wind,1250700
2008,OH,Total,153412251
2008,OH,Coal,130694310
2008,OH,Hydro,386435
2008,OH,Natural Gas,2484391
2008,OH,Nuclear,17513878
2008,OH,Petroleum,1437938
2008,OH,Wind,15084
2008,OK,Total,76328908
2008,OK,Coal,36314917
2008,OK,Hydro,3811273
2008,OK,Natural Gas,33774167
2008,OK,Petroleum,22536
2008,OK,Wind,2358080
2008,OR,Total,58718438
2008,OR,Coal,4044319
2008,OR,Hydro,33805024
2008,OR,Natural Gas,17387162
2008,OR,Petroleum,14793
2008,OR,Wind,2575234
2008,PA,Total,222350925
2008,PA,Coal,117583412
2008,PA,Hydro,2548858
2008,PA,Natural Gas,18730607
2008,PA,Nuclear,78658093
2008,PA,Petroleum,937924
2008,PA,Solar,175
2008,PA,Wind,729425
2008,RI,Total,7387266
2008,RI,Hydro,4977
2008,RI,Natural Gas,7197548
2008,RI,Petroleum,26334
2008,SC,Total,100978005
2008,SC,Coal,41539695
2008,SC,Hydro,1123115
2008,SC,Natural Gas,5728988
2008,SC,Nuclear,51762950
2008,SC,Petroleum,180467
2008,SD,Total,7082672
2008,SD,Coal,3660482
2008,SD,Hydro,2993107
2008,SD,Natural Gas,228569
2008,SD,Petroleum,23175
2008,SD,Wind,145136
2008,TN,Total,90663312
2008,TN,Coal,57058129
2008,TN,Hydro,5646073
2008,TN,Natural Gas,467230
2008,TN,Nuclear,27029617
2008,TN,Petroleum,215684
2008,TN,Wind,50117
2008,TX,Total,404787781
2008,TX,Coal,147131841
2008,TX,Hydro,1039467
2008,TX,Natural Gas,193247078
2008,TX,Nuclear,40727370
2008,TX,Petroleum,1033520
2008,TX,Wind,16225022
2008,UT,Total,46578763
2008,UT,Coal,38020367
2008,UT,Hydro,668084
2008,UT,Natural Gas,7366307
2008,UT,Petroleum,43612
2008,UT,Wind,23900
2008,VA,Total,72678531
2008,VA,Coal,31776356
2008,VA,Hydro,1010993
2008,VA,Natural Gas,9315083
2008,VA,Nuclear,27930764
2008,VA,Petroleum,1150360
2008,VT,Total,6820216
2008,VT,Hydro,1492904
2008,VT,Natural Gas,2655
2008,VT,Nuclear,4895053
2008,VT,Petroleum,4266
2008,VT,Wind,10235
2008,WA,Total,110828451
2008,WA,Coal,8761644
2008,WA,Hydro,77636758
2008,WA,Natural Gas,9809354
2008,WA,Nuclear,9269639
2008,WA,Petroleum,35189
2008,WA,Solar,0
2008,WA,Wind,3657484
2008,WI,Total,63479555
2008,WI,Coal,41705860
2008,WI,Hydro,1616142
2008,WI,Natural Gas,5243589
2008,WI,Nuclear,12154510
2008,WI,Petroleum,931160
2008,WI,Wind,487141
2008,WV,Total,91123097
2008,WV,Coal,89113480
2008,WV,Hydro,1248037
2008,WV,Natural Gas,180410
2008,WV,Petroleum,137199
2008,WV,Wind,391910
2008,WY,Total,46500448
2008,WY,Coal,43807903
2008,WY,Hydro,835275
2008,WY,Natural Gas,494679
2008,WY,Petroleum,44027
2008,WY,Wind,962542
2009,AK,Total,6702159
2009,AK,Coal,630592
2009,AK,Hydro,1323744
2009,AK,Natural Gas,3577403
2009,AK,Petroleum,1156882
2009,AK,Wind,7027
2009,AL,Total,143255556
2009,AL,Coal,55608724
2009,AL,Hydro,12535373
2009,AL,Natural Gas,31617083
2009,AL,Nuclear,39716204
2009,AL,Petroleum,219274
2009,AR,Total,57457739
2009,AR,Coal,25075250
2009,AR,Hydro,4192706
2009,AR,Natural Gas,11221413
2009,AR,Nuclear,15169966
2009,AR,Petroleum,88470
2009,AZ,Total,111971250
2009,AZ,Coal,39706817
2009,AZ,Hydro,6427345
2009,AZ,Natural Gas,34739170
2009,AZ,Nuclear,30661851
2009,AZ,Petroleum,62699
2009,AZ,Solar,14145
2009,AZ,Wind,29545
2009,CA,Total,204776132
2009,CA,Coal,2049947
2009,CA,Hydro,27888036
2009,CA,Natural Gas,113463455
2009,CA,Nuclear,31763804
2009,CA,Petroleum,1542848
2009,CA,Solar,647390
2009,CA,Wind,5839813
2009,CO,Total,50565952
2009,CO,Coal,31636023
2009,CO,Hydro,1885724
2009,CO,Natural Gas,13840025
2009,CO,Petroleum,13453
2009,CO,Solar,25585
2009,CO,Wind,3163836
2009,CT,Total,31206222
2009,CT,Coal,2453497
2009,CT,Hydro,509546
2009,CT,Natural Gas,9809351
2009,CT,Nuclear,16657382
2009,CT,Petroleum,298878
2009,DE,Total,4841563
2009,DE,Coal,2848171
2009,DE,Natural Gas,1376401
2009,DE,Petroleum,258366
2009,FL,Total,217952308
2009,FL,Coal,54003072
2009,FL,Hydro,208202
2009,FL,Natural Gas,118322308
2009,FL,Nuclear,29117877
2009,FL,Petroleum,9221017
2009,FL,Solar,9470
2009,GA,Total,128698376
2009,GA,Coal,69478196
2009,GA,Hydro,3259683
2009,GA,Natural Gas,20505749
2009,GA,Nuclear,31682579
2009,GA,Petroleum,649674
2009,HI,Total,11010533
2009,HI,Coal,1500166
2009,HI,Hydro,112649
2009,HI,Petroleum,8289107
2009,HI,Solar,1390
2009,HI,Wind,251427
2009,IA,Total,51860063
2009,IA,Coal,37351436
2009,IA,Hydro,971165
2009,IA,Natural Gas,1184217
2009,IA,Nuclear,4678931
2009,IA,Petroleum,85251
2009,IA,Wind,7420520
2009,ID,Total,13100152
2009,ID,Coal,82565
2009,ID,Hydro,10434264
2009,ID,Natural Gas,1643595
2009,ID,Petroleum,41
2009,ID,Wind,313418
2009,IL,Total,193864357
2009,IL,Coal,89966860
2009,IL,Hydro,136380
2009,IL,Natural Gas,4494720
2009,IL,Nuclear,95473920
2009,IL,Petroleum,112531
2009,IL,Solar,16
2009,IL,Wind,2819532
2009,IN,Total,116670280
2009,IN,Coal,108311698
2009,IN,Hydro,503470
2009,IN,Natural Gas,3829658
2009,IN,Petroleum,156757
2009,IN,Wind,1403192
2009,KS,Total,46677308
2009,KS,Coal,32243043
2009,KS,Hydro,12798
2009,KS,Natural Gas,2668891
2009,KS,Nuclear,8768548
2009,KS,Petroleum,120761
2009,KS,Wind,2863267
2009,KY,Total,90630427
2009,KY,Coal,84037596
2009,KY,Hydro,3317641
2009,KY,Natural Gas,878430
2009,KY,Petroleum,2016282
2009,LA,Total,90993676
2009,LA,Coal,23067136
2009,LA,Hydro,1236351
2009,LA,Natural Gas,44003264
2009,LA,Nuclear,16782077
2009,LA,Petroleum,1857709
2009,MA,Total,38966651
2009,MA,Coal,9028110
2009,MA,Hydro,1201076
2009,MA,Natural Gas,20987836
2009,MA,Nuclear,5396021
2009,MA,Petroleum,897078
2009,MA,Solar,43
2009,MA,Wind,5956
2009,MD,Total,43774832
2009,MD,Coal,24162345
2009,MD,Hydro,1888769
2009,MD,Natural Gas,1767845
2009,MD,Nuclear,14550119
2009,MD,Petroleum,329900
2009,ME,Total,16349849
2009,ME,Coal,72146
2009,ME,Hydro,4211679
2009,ME,Natural Gas,7355394
2009,ME,Petroleum,433433
2009,ME,Wind,298623
2009,MI,Total,101202605
2009,MI,Coal,66847683
2009,MI,Hydro,1371926
2009,MI,Natural Gas,8419551
2009,MI,Nuclear,21851009
2009,MI,Petroleum,399249
2009,MI,Wind,300172
2009,MN,Total,52491849
2009,MN,Coal,29327226
2009,MN,Hydro,809088
2009,MN,Natural Gas,2846483
2009,MN,Nuclear,12393425
2009,MN,Petroleum,65259
2009,MN,Wind,5053022
2009,MO,Total,88354272
2009,MO,Coal,71611240
2009,MO,Hydro,1816693
2009,MO,Natural Gas,3416231
2009,MO,Nuclear,10247116
2009,MO,Petroleum,87519
2009,MO,Wind,499377
2009,MS,Total,48701484
2009,MS,Coal,12957662
2009,MS,Natural Gas,23267299
2009,MS,Nuclear,10998515
2009,MS,Petroleum,16601
2009,MT,Total,26712735
2009,MT,Coal,15611279
2009,MT,Hydro,9505940
2009,MT,Natural Gas,77762
2009,MT,Petroleum,490433
2009,MT,Wind,820924
2009,NC,Total,118407403
2009,NC,Coal,65082782
2009,NC,Hydro,5171257
2009,NC,Natural Gas,4851885
2009,NC,Nuclear,40847711
2009,NC,Petroleum,296859
2009,NC,Solar,4563
2009,ND,Total,34196467
2009,ND,Coal,29606966
2009,ND,Hydro,1475251
2009,ND,Natural Gas,16606
2009,ND,Petroleum,45016
2009,ND,Wind,2997530
2009,NE,Total,34001892
2009,NE,Coal,23349780
2009,NE,Hydro,433690
2009,NE,Natural Gas,311581
2009,NE,Nuclear,9435142
2009,NE,Petroleum,22869
2009,NE,Wind,382634
2009,NH,Total,20164122
2009,NH,Coal,2885668
2009,NH,Hydro,1680492
2009,NH,Natural Gas,5342357
2009,NH,Nuclear,8816673
2009,NH,Petroleum,183081
2009,NH,Wind,62477
2009,NJ,Total,61811239
2009,NJ,Coal,5099868
2009,NJ,Hydro,32081
2009,NJ,Natural Gas,20624990
2009,NJ,Nuclear,34327954
2009,NJ,Petroleum,278191
2009,NJ,Solar,10707
2009,NJ,Wind,20918
2009,NM,Total,39674339
2009,NM,Coal,29117308
2009,NM,Hydro,270963
2009,NM,Natural Gas,8661073
2009,NM,Petroleum,44613
2009,NM,Wind,1546718
2009,NV,Total,37705133
2009,NV,Coal,7539936
2009,NV,Hydro,2460595
2009,NV,Natural Gas,25877621
2009,NV,Petroleum,16184
2009,NV,Solar,174309
2009,NY,Total,133150550
2009,NY,Coal,12758873
2009,NY,Hydro,27615106
2009,NY,Natural Gas,41779597
2009,NY,Nuclear,43484614
2009,NY,Petroleum,2648306
2009,NY,Wind,2266339
2009,OH,Total,136090225
2009,OH,Coal,113711997
2009,OH,Hydro,527746
2009,OH,Natural Gas,4650456
2009,OH,Nuclear,15206084
2009,OH,Petroleum,1311743
2009,OH,Wind,14114
2009,OK,Total,75066809
2009,OK,Coal,34059107
2009,OK,Hydro,3552573
2009,OK,Natural Gas,34631299
2009,OK,Petroleum,9463
2009,OK,Wind,2698199
2009,OR,Total,56690856
2009,OR,Coal,3196902
2009,OR,Hydro,33033513
2009,OR,Natural Gas,16133451
2009,OR,Petroleum,7955
2009,OR,Wind,3469714
2009,PA,Total,219496144
2009,PA,Coal,105474534
2009,PA,Hydro,2682866
2009,PA,Natural Gas,29214955
2009,PA,Nuclear,77327686
2009,PA,Petroleum,915087
2009,PA,Solar,3562
2009,PA,Wind,1074788
2009,RI,Total,7696824
2009,RI,Hydro,4736
2009,RI,Natural Gas,7530358
2009,RI,Petroleum,17131
2009,SC,Total,100125486
2009,SC,Coal,34477512
2009,SC,Hydro,2332005
2009,SC,Natural Gas,9780193
2009,SC,Nuclear,52149734
2009,SC,Petroleum,523484
2009,SD,Total,8196531
2009,SD,Coal,3217353
2009,SD,Hydro,4432451
2009,SD,Natural Gas,80334
2009,SD,Petroleum,8320
2009,SD,Wind,420981
2009,TN,Total,79716889
2009,TN,Coal,41633240
2009,TN,Hydro,10211962
2009,TN,Natural Gas,409321
2009,TN,Nuclear,26962001
2009,TN,Petroleum,186930
2009,TN,Wind,51747
2009,TX,Total,397167910
2009,TX,Coal,139106597
2009,TX,Hydro,1028657
2009,TX,Natural Gas,189066483
2009,TX,Nuclear,41497617
2009,TX,Petroleum,1404606
2009,TX,Wind,20026103
2009,UT,Total,43542946
2009,UT,Coal,35526126
2009,UT,Hydro,835257
2009,UT,Natural Gas,6444042
2009,UT,Petroleum,36057
2009,UT,Wind,159537
2009,VA,Total,70082066
2009,VA,Coal,25599288
2009,VA,Hydro,1478630
2009,VA,Natural Gas,12201384
2009,VA,Nuclear,28212252
2009,VA,Petroleum,1087660
2009,VT,Total,7282348
2009,VT,Hydro,1485825
2009,VT,Natural Gas,4431
2009,VT,Nuclear,5360608
2009,VT,Petroleum,2439
2009,VT,Wind,11589
2009,WA,Total,104470133
2009,WA,Coal,7477773
2009,WA,Hydro,72932704
2009,WA,Natural Gas,11971141
2009,WA,Nuclear,6634014
2009,WA,Petroleum,53604
2009,WA,Solar,0
2009,WA,Wind,3572486
2009,WI,Total,59959060
2009,WI,Coal,37279995
2009,WI,Hydro,1393988
2009,WI,Natural Gas,5484140
2009,WI,Nuclear,12683151
2009,WI,Petroleum,712451
2009,WI,Wind,1051965
2009,WV,Total,70782514
2009,WV,Coal,68079900
2009,WV,Hydro,1645927
2009,WV,Natural Gas,109435
2009,WV,Petroleum,169318
2009,WV,Wind,742439
2009,WY,Total,46029212
2009,WY,Coal,41954266
2009,WY,Hydro,966572
2009,WY,Natural Gas,488014
2009,WY,Petroleum,50181
2009,WY,Wind,2226205
2010,AK,Total,6759576
2010,AK,Coal,620443
2010,AK,Hydro,1433141
2010,AK,Natural Gas,3750024
2010,AK,Petroleum,937056
2010,AK,Wind,12607
2010,AL,Total,152150512
2010,AL,Coal,63050411
2010,AL,Hydro,8704254
2010,AL,Natural Gas,39235017
2010,AL,Nuclear,37940821
2010,AL,Petroleum,199854
2010,AR,Total,61000185
2010,AR,Coal,28152445
2010,AR,Hydro,3658962
2010,AR,Natural Gas,12469077
2010,AR,Nuclear,15022678
2010,AR,Petroleum,45179
2010,AZ,Total,111750957
2010,AZ,Coal,43643807
2010,AZ,Hydro,6622160
2010,AZ,Natural Gas,29675942
2010,AZ,Nuclear,31199935
2010,AZ,Petroleum,66434
2010,AZ,Solar,15754
2010,AZ,Wind,134916
2010,CA,Total,204125596
2010,CA,Coal,2100221
2010,CA,Hydro,33430870
2010,CA,Natural Gas,107522313
2010,CA,Nuclear,32200757
2010,CA,Petroleum,1059289
2010,CA,Solar,769331
2010,CA,Wind,6078632
2010,CO,Total,50720792
2010,CO,Coal,34559290
2010,CO,Hydro,1578264
2010,CO,Natural Gas,11062275
2010,CO,Petroleum,17482
2010,CO,Solar,42498
2010,CO,Wind,3451851
2010,CT,Total,33349623
2010,CT,Coal,2604399
2010,CT,Hydro,390667
2010,CT,Natural Gas,11715672
2010,CT,Nuclear,16750304
2010,CT,Petroleum,408932
2010,DE,Total,5627645
2010,DE,Coal,2568370
2010,DE,Natural Gas,2864983
2010,DE,Petroleum,56095
2010,DE,Wind,2556
2010,FL,Total,229095935
2010,FL,Coal,59897433
2010,FL,Hydro,177474
2010,FL,Natural Gas,128634251
2010,FL,Nuclear,23935922
2010,FL,Petroleum,9122497
2010,FL,Solar,80440
2010,GA,Total,137576941
2010,GA,Coal,73298042
2010,GA,Hydro,3321702
2010,GA,Natural Gas,23884457
2010,GA,Nuclear,33512033
2010,GA,Petroleum,640563
2010,HI,Total,10836036
2010,HI,Coal,1545513
2010,HI,Hydro,70423
2010,HI,Petroleum,8087337
2010,HI,Solar,1770
2010,HI,Wind,261120
2010,IA,Total,57508721
2010,IA,Coal,41282937
2010,IA,Hydro,948168
2010,IA,Natural Gas,1312195
2010,IA,Nuclear,4450640
2010,IA,Petroleum,154297
2010,IA,Wind,9170337
2010,ID,Total,12024564
2010,ID,Coal,88278
2010,ID,Hydro,9154244
2010,ID,Natural Gas,1689232
2010,ID,Petroleum,74
2010,ID,Wind,440746
2010,IL,Total,201351872
2010,IL,Coal,93611365
2010,IL,Hydro,118543
2010,IL,Natural Gas,5723733
2010,IL,Nuclear,96189587
2010,IL,Petroleum,109744
2010,IL,Solar,14145
2010,IL,Wind,4453634
2010,IN,Total,125180739
2010,IN,Coal,112327658
2010,IN,Hydro,453712
2010,IN,Natural Gas,6474986
2010,IN,Petroleum,154555
2010,IN,Wind,2934043
2010,KS,Total,47923762
2010,KS,Coal,32505053
2010,KS,Hydro,13214
2010,KS,Natural Gas,2287323
2010,KS,Nuclear,9555712
2010,KS,Petroleum,103110
2010,KS,Wind,3405065
2010,KY,Total,98217658
2010,KY,Coal,91053858
2010,KY,Hydro,2580246
2010,KY,Natural Gas,1840708
2010,KY,Petroleum,2284852
2010,LA,Total,102884940
2010,LA,Coal,23923749
2010,LA,Hydro,1108794
2010,LA,Natural Gas,51344079
2010,LA,Nuclear,18639347
2010,LA,Petroleum,3280844
2010,MA,Total,42804824
2010,MA,Coal,8305890
2010,MA,Hydro,996339
2010,MA,Natural Gas,25581752
2010,MA,Nuclear,5917813
2010,MA,Petroleum,295736
2010,MA,Solar,928
2010,MA,Wind,22068
2010,MD,Total,43607264
2010,MD,Coal,23668205
2010,MD,Hydro,1667396
2010,MD,Natural Gas,2896979
2010,MD,Nuclear,13993948
2010,MD,Petroleum,322438
2010,MD,Solar,80
2010,MD,Wind,1494
2010,ME,Total,17018660
2010,ME,Coal,87193
2010,ME,Hydro,3810381
2010,ME,Natural Gas,8373606
2010,ME,Petroleum,272300
2010,ME,Wind,499198
2010,MI,Total,111551371
2010,MI,Coal,65604374
2010,MI,Hydro,1250553
2010,MI,Natural Gas,12249262
2010,MI,Nuclear,29624580
2010,MI,Petroleum,382028
2010,MI,Wind,360340
2010,MN,Total,53670227
2010,MN,Coal,28082550
2010,MN,Hydro,840410
2010,MN,Natural Gas,4340847
2010,MN,Nuclear,13478046
2010,MN,Petroleum,31056
2010,MN,Wind,4791723
2010,MO,Total,92312989
2010,MO,Coal,75047229
2010,MO,Hydro,1539347
2010,MO,Natural Gas,4689867
2010,MO,Nuclear,8996033
2010,MO,Petroleum,125894
2010,MO,Wind,925490
2010,MS,Total,54487260
2010,MS,Coal,13628997
2010,MS,Natural Gas,29618922
2010,MS,Nuclear,9643241
2010,MS,Petroleum,81500
2010,MT,Total,29791181
2010,MT,Coal,18600634
2010,MT,Hydro,9414662
2010,MT,Natural Gas,57112
2010,MT,Petroleum,408501
2010,MT,Wind,930233
2010,NC,Total,128678483
2010,NC,Coal,71951214
2010,NC,Hydro,4756549
2010,NC,Natural Gas,8447237
2010,NC,Nuclear,40739529
2010,NC,Petroleum,293373
2010,NC,Solar,11340
2010,ND,Total,34739542
2010,ND,Coal,28462040
2010,ND,Hydro,2042118
2010,ND,Natural Gas,16353
2010,ND,Petroleum,38220
2010,ND,Wind,4095641
2010,NE,Total,36630006
2010,NE,Coal,23362776
2010,NE,Hydro,1313856
