osm_id,lat,lon,name,operator,city,state
1178609569,40.1522366,-75.4776181,Flexential Philadelphia - Collegeville,Flexential,Collegeville,PA
1184066765,39.3226284,-94.5980754,Meta Data Center,Meta,,MO
1210515186,35.951045,-86.833406,Flexential Nashville - Cool Springs,Flexential,Franklin,TN
1213758201,36.4084957,-86.3716203,Gallatin Data Center,Meta,,TN
1219083554,42.0230424,-87.9755567,T5 Chicago II,T5 Data Centers,Elk Grove Village,IL
1227539675,38.8033786,-77.5105458,Equinix DC14,Equinix,Manassas,VA
1235255415,32.3096657,-106.7291929,,CenturyLink,,NM
1252196797,38.9043442,-77.4524692,Amazon Web Services,Amazon Web Services,,VA
1252196803,40.0921679,-82.7275475,Amazon Web Services,Amazon Web Services,,OH
1252196808,40.0493536,-83.175465,Amazon Web Services,Amazon Web Services,,OH
1252196812,40.0593527,-82.7717447,Google NBY-4,Google,,OH
1252196820,45.9206382,-119.2318204,Amazon Web Services,Amazon Web Services,,OR
1252196824,39.7240422,-82.6911124,Google,Google,,OH
1287260558,38.7531664,-77.5108824,QTS Manassas DC2,Quality Technology Services,,VA
1280344148,40.1341815,-83.2158409,Amazon Web Services,Amazon Web Services,,OH
1280344153,45.8825121,-119.3416417,Amazon Web Services,Amazon Web Services,,OR
1280344157,45.8199301,-119.6320855,Amazon Web Services,Amazon Web Services,,OR
1283734104,33.4463027,-112.3738867,Microsoft,Microsoft,Goodyear,AZ
1292169104,41.4430567,-81.803445,T5@Cleveland,T5 Data Centers,,OH
1304357577,38.7681429,-77.5386481,Iron Mountain VA-6,Iron Mountain,Manassas,VA
1307920829,35.329773,-80.7657588,Flexential Charlotte - North,Flexential,Charlotte,NC
1312792611,41.8885461,-88.7218341,,Meta,,IL
1315636714,33.4646803,-111.9975601,QTS,Quality Technology Services,,AZ
1343764880,38.9227671,-77.4278721,Amazon Web Services,Amazon Web Services,,VA
1346610234,39.3852721,-84.5662844,CyrusOne Cincinnati-Hamilton CIN4,CyrusOne,,OH
1379421123,36.1686438,-115.1431445,Flexential Las Vegas - Downtown,Flexential,Las Vegas,NV
1386016642,40.0164194,-83.1258518,Amazon Web Services,Amazon Web Services,,OH
1386017495,45.8096338,-119.268611,Amazon Web Services,Amazon Web Services,,OR
1391966326,45.1321573,-93.0956156,Encompass Minneapolis Facility,Encompass,Lino Lakes,MN
1443620406,32.5498227,-97.0748553,Alinged Data Center,"Aligned Data Centers, LLC",,TX
19787207,38.8023704,-77.5823062,Microsoft Data Center 1,Microsoft,Gainesville,VA
1460861317,29.2930099,-98.3915987,Amazon AWS SAT - 12807 Donop,Amazon Web Services,,TX
1472128597,33.4484031,-84.5224887,QTS,Quality Technology Services,,GA
1493169641,30.4880189,-97.6725256,Switch: The Rock,Switch,,TX
9474864,35.8951471,-81.546278,Google Data Center,Google,,NC
